,"Billingham",,,,,,"Middlesbrough",,,,,,,,,,,,,,,,,,,,,,,,,,"Newcastle Centre",,,,,,,,,,,,,,,,,,,,,,,,,,"Redcar",,,,,,,,,,,,,,,,,,"Stockton-on-Tees Yarm",,,,,,,,,,"Sunderland",,,,"Sunderland 8",,"Sunderland Silksworth",,,,,,,,,,,,,,,,,
Date,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Cobalt",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2007-04-25,10,V ugm-3,22,V ugm-3,37,V ugm-3,67,V ugm-3,2,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,1,V ugm-3,0.1,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,60,V ugm-3,8,V ugm-3,25,V ugm-3,37,V ugm-3,No data,,2,V ugm-3,0.25,V mgm-3,19,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,65,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,10,V ugm-3,No data,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,28,V ugm-3,30,V ugm-3,73,V ugm-3,0.18,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,69,V ugm-3,3,V ugm-3,7,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-04-26,10,V ugm-3,19,V ugm-3,35,V ugm-3,59,V ugm-3,4,V ugm-3,22,V ugm-3,28,V ugm-3,No data,,8,V ugm-3,0.12,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,62,V ugm-3,9,V ugm-3,24,V ugm-3,39,V ugm-3,No data,,1,V ugm-3,0.2,V mgm-3,7,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),-2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,68,V ugm-3,2,V ugm-3,14,V ugm-3,17,V ugm-3,No data,,4,V ugm-3,No data,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,37,V ugm-3,50,V ugm-3,106,V ugm-3,0.21,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,69,V ugm-3,4,V ugm-3,12,V ugm-3,18,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-04-27,11,V ugm-3,17,V ugm-3,34,V ugm-3,69,V ugm-3,3,V ugm-3,27,V ugm-3,31,V ugm-3,No data,,19,V ugm-3,0.3,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,65,V ugm-3,6,V ugm-3,29,V ugm-3,39,V ugm-3,No data,,0,V ugm-3,0.12,V mgm-3,14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,91,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,1,V ugm-3,No data,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,38,V ugm-3,58,V ugm-3,116,V ugm-3,0.31,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,80,V ugm-3,3,V ugm-3,11,V ugm-3,15,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-04-28,1,V ugm-3,6,V ugm-3,7,V ugm-3,68,V ugm-3,2,V ugm-3,22,V ugm-3,25,V ugm-3,No data,,20,V ugm-3,0.32,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,68,V ugm-3,6,V ugm-3,22,V ugm-3,31,V ugm-3,No data,,2,V ugm-3,0.25,V mgm-3,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,86,V ugm-3,1,V ugm-3,7,V ugm-3,8,V ugm-3,No data,,0,V ugm-3,No data,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,29,V ugm-3,44,V ugm-3,88,V ugm-3,0.26,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,76,V ugm-3,4,V ugm-3,8,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-04-29,1,V ugm-3,4,V ugm-3,6,V ugm-3,66,V ugm-3,1,V ugm-3,23,V ugm-3,25,V ugm-3,No data,,20,V ugm-3,0.28,V mgm-3,33,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,81,V ugm-3,2,V ugm-3,18,V ugm-3,21,V ugm-3,No data,,3,V ugm-3,0.15,V mgm-3,14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,86,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,0,V ugm-3,No data,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,15,V ugm-3,34,V ugm-3,57,V ugm-3,0.25,V mgm-3,33,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,83,V ugm-3,3,V ugm-3,8,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-04-30,17,V ugm-3,25,V ugm-3,51,V ugm-3,63,V ugm-3,1,V ugm-3,23,V ugm-3,25,V ugm-3,No data,,5,V ugm-3,0.16,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,74,V ugm-3,5,V ugm-3,24,V ugm-3,31,V ugm-3,No data,,0,V ugm-3,0.14,V mgm-3,14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,73,V ugm-3,1,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,0,V ugm-3,No data,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,44,V ugm-3,42,V ugm-3,109,V ugm-3,0.3,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,74,V ugm-3,4,V ugm-3,12,V ugm-3,18,V ugm-3,No data,,No data,,No data,,No data,,No data



End
