,"Billingham",,,,,,"Middlesbrough",,,,,,,,,,,,,,,,,,,,,,,,,,"Newcastle Centre",,,,,,,,,,,,,,,,,,,,,,,,,,"Redcar",,,,,,,,,,,,,,,,,,"Stockton-on-Tees Yarm",,,,,,,,,,"Sunderland",,,,"Sunderland 8",,"Sunderland Silksworth",,,,,,,,,,,,,,,,,
Date,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Cobalt",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2007-06-25,9,V ugm-3,14,V ugm-3,28,V ugm-3,60,V ugm-3,1,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,7,V ugm-3,0.14,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,52,V ugm-3,12,V ugm-3,22,V ugm-3,40,V ugm-3,No data,,7,V ugm-3,0.2,V mgm-3,7,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),-1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,75,V ugm-3,2,V ugm-3,4,V ugm-3,6,V ugm-3,No data,,0,V ugm-3,0.1,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,16,V ugm-3,31,V ugm-3,55,V ugm-3,No data,V ,17,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,69,V ugm-3,1,V ugm-3,2,V ugm-3,4,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-06-26,18,V ugm-3,21,V ugm-3,48,V ugm-3,39,V ugm-3,3,V ugm-3,15,V ugm-3,20,V ugm-3,No data,,1,V ugm-3,0.13,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,42,V ugm-3,10,V ugm-3,18,V ugm-3,32,V ugm-3,No data,,3,V ugm-3,0.2,V mgm-3,1,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),-2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,46,V ugm-3,5,V ugm-3,12,V ugm-3,19,V ugm-3,No data,,4,V ugm-3,0.13,V mgm-3,44,V ugm-3 (INDIC.GRAV),No data,,38,V ugm-3,35,V ugm-3,94,V ugm-3,0.19,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,46,V ugm-3,3,V ugm-3,6,V ugm-3,11,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-06-27,14,V ugm-3,24,V ugm-3,44,V ugm-3,36,V ugm-3,3,V ugm-3,16,V ugm-3,21,V ugm-3,No data,,4,V ugm-3,0.16,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,32,V ugm-3,15,V ugm-3,25,V ugm-3,47,V ugm-3,No data,,8,V ugm-3,0.13,V mgm-3,4,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),-2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,39,V ugm-3,4,V ugm-3,15,V ugm-3,21,V ugm-3,No data,,5,V ugm-3,0.15,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,48,V ugm-3,41,V ugm-3,114,V ugm-3,0.27,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,43,V ugm-3,3,V ugm-3,6,V ugm-3,10,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-06-28,5,V ugm-3,16,V ugm-3,23,V ugm-3,48,V ugm-3,2,V ugm-3,8,V ugm-3,11,V ugm-3,No data,,1,V ugm-3,0.1,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,34,V ugm-3,11,V ugm-3,24,V ugm-3,41,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,7,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),-1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,44,V ugm-3,3,V ugm-3,9,V ugm-3,13,V ugm-3,No data,,2,V ugm-3,0.18,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,29,V ugm-3,35,V ugm-3,79,V ugm-3,0.18,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,48,V ugm-3,2,V ugm-3,4,V ugm-3,6,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-06-29,17,V ugm-3,24,V ugm-3,50,V ugm-3,48,V ugm-3,3,V ugm-3,10,V ugm-3,14,V ugm-3,No data,,2,V ugm-3,0.12,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,41,V ugm-3,13,V ugm-3,23,V ugm-3,42,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,2,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),-2,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,44,V ugm-3,4,V ugm-3,14,V ugm-3,19,V ugm-3,No data,,10,V ugm-3,0.18,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,38,V ugm-3,41,V ugm-3,99,V ugm-3,0.25,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,52,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-06-30,7,V ugm-3,25,V ugm-3,36,V ugm-3,30,V ugm-3,1,V ugm-3,11,V ugm-3,13,V ugm-3,No data,,2,V ugm-3,0.14,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,24,V ugm-3,9,V ugm-3,31,V ugm-3,45,V ugm-3,No data,,4,V ugm-3,0.13,V mgm-3,6,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),-1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,30,V ugm-3,4,V ugm-3,14,V ugm-3,20,V ugm-3,No data,,8,V ugm-3,0.23,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,48,V ugm-3,38,V ugm-3,110,V ugm-3,0.34,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,34,V ugm-3,4,V ugm-3,4,V ugm-3,10,V ugm-3,No data,,No data,,No data,,No data,,No data



End
