,"Billingham",,,,,,"Middlesbrough",,,,,,,,,,,,,,,,,,,,,,,,,,"Newcastle Centre",,,,,,,,,,,,,,,,,,,,,,,,,,"Redcar",,,,,,,,,,,,,,,,,,"Stockton-on-Tees Yarm",,,,,,,,,,"Sunderland",,,,"Sunderland 8",,"Sunderland Silksworth",,,,,,,,,,,,,,,,,
Date,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Non-volatile PM10 (Hourly measured)",Status,"Volatile PM10 (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Cobalt",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"Ozone",Status,"Nitric oxide",Status,"Nitrogen dioxide",Status,"Nitrogen oxides as nitrogen dioxide",Status,"Sulphur dioxide",Status,"Sulphur dioxide",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Non-volatile PM2.5 (Hourly measured)",Status,"Volatile PM2.5 (Hourly measured)",Status
2007-02-21,27,V ugm-3,48,V ugm-3,89,V ugm-3,31,V ugm-3,14,V ugm-3,35,V ugm-3,57,V ugm-3,No data,,3,V ugm-3,0.28,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,11,V ugm-3,71,V ugm-3,61,V ugm-3,169,V ugm-3,No data,,7,V ugm-3,0.25,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,39,V ugm-3,4,V ugm-3,30,V ugm-3,36,V ugm-3,No data,,10,V ugm-3,0.28,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,89,V ugm-3,58,V ugm-3,194,V ugm-3,0.54,V mgm-3,44,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,35,V ugm-3,7,V ugm-3,26,V ugm-3,37,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-22,12,V ugm-3,47,V ugm-3,65,V ugm-3,39,V ugm-3,2,V ugm-3,24,V ugm-3,28,V ugm-3,No data,,2,V ugm-3,0.16,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,14,V ugm-3,22,V ugm-3,44,V ugm-3,76,V ugm-3,No data,,2,V ugm-3,0.13,V mgm-3,19,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,42,V ugm-3,1,V ugm-3,22,V ugm-3,23,V ugm-3,No data,,4,V ugm-3,0.2,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,38,V ugm-3,44,V ugm-3,102,V ugm-3,0.33,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,33,V ugm-3,5,V ugm-3,26,V ugm-3,34,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-23,19,V ugm-3,42,V ugm-3,71,V ugm-3,49,V ugm-3,3,V ugm-3,20,V ugm-3,24,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,18,V ugm-3,23,V ugm-3,54,V ugm-3,88,V ugm-3,No data,,3,V ugm-3,0.11,V mgm-3,25,V ugm-3 (TEOM FDMS),25,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,50,V ugm-3,1,V ugm-3,22,V ugm-3,23,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,66,V ugm-3,57,V ugm-3,158,V ugm-3,0.46,V mgm-3,33,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,36,V ugm-3,6,V ugm-3,25,V ugm-3,35,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-24,3,V ugm-3,28,V ugm-3,32,V ugm-3,40,V ugm-3,1,V ugm-3,24,V ugm-3,26,V ugm-3,No data,,2,V ugm-3,0.2,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,18,V ugm-3,20,V ugm-3,46,V ugm-3,77,V ugm-3,No data,,4,V ugm-3,0.11,V mgm-3,18,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),-1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,37,V ugm-3,2,V ugm-3,25,V ugm-3,27,V ugm-3,No data,,5,V ugm-3,0.24,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,85,V ugm-3,61,V ugm-3,191,V ugm-3,0.66,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,32,V ugm-3,10,V ugm-3,30,V ugm-3,45,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-25,2,V ugm-3,23,V ugm-3,26,V ugm-3,24,V ugm-3,3,V ugm-3,30,V ugm-3,34,V ugm-3,No data,,3,V ugm-3,0.28,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,31,V ugm-3,9,V ugm-3,24,V ugm-3,38,V ugm-3,No data,,0,V ugm-3,0.12,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,35,V ugm-3,1,V ugm-3,23,V ugm-3,24,V ugm-3,No data,,5,V ugm-3,0.33,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,40,V ugm-3,30,V ugm-3,92,V ugm-3,0.48,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,36,V ugm-3,4,V ugm-3,13,V ugm-3,19,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-26,36,V ugm-3,40,V ugm-3,94,V ugm-3,38,V ugm-3,4,V ugm-3,32,V ugm-3,38,V ugm-3,No data,,2,V ugm-3,0.25,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,39,V ugm-3,14,V ugm-3,33,V ugm-3,54,V ugm-3,No data,,1,V ugm-3,0.24,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,50,V ugm-3,2,V ugm-3,16,V ugm-3,18,V ugm-3,No data,,6,V ugm-3,0.35,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,40,V ugm-3,38,V ugm-3,99,V ugm-3,0.35,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,39,V ugm-3,7,V ugm-3,26,V ugm-3,37,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-27,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,47,V ugm-3,3,V ugm-3,16,V ugm-3,20,V ugm-3,No data,,2,V ugm-3,No data,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,32,V ugm-3,17,V ugm-3,37,V ugm-3,63,V ugm-3,No data,,2,V ugm-3,0.15,V mgm-3,12,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,42,V ugm-3,2,V ugm-3,25,V ugm-3,29,V ugm-3,No data,,24,V ugm-3,0.2,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,44,V ugm-3,38,V ugm-3,104,V ugm-3,0.2,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,45,V ugm-3,5,V ugm-3,17,V ugm-3,24,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-02-28,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,75,V ugm-3,1,V ugm-3,7,V ugm-3,9,V ugm-3,No data,,2,V ugm-3,0.1,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,66,V ugm-3,9,V ugm-3,17,V ugm-3,31,V ugm-3,No data,,0,V ugm-3,0.1,V mgm-3,9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,54,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,54,V ugm-3,0.33,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,26,V ugm-3,29,V ugm-3,68,V ugm-3,0.2,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,73,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data



End
